Delivery_person_Age,Delivery_person_Ratings,Distance_km,Order_to_pickup_min,multiple_deliveries,Weatherconditions,Road_traffic_density,Type_of_order,Type_of_vehicle,Festival,City,Time_taken(min)
34,4.9,7.6495063183287915,5.0,0,cloudy,medium,drinks,scooter,no,urban,17
37,5.0,14.022476786450992,5.0,1,windy,low,drinks,motorcycle,no,urban,22
38,4.9,14.15280068944862,15.0,0,cloudy,low,meal,motorcycle,no,metropolitian,28
37,4.5,16.902001940859687,5.0,0,stormy,low,buffet,motorcycle,no,metropolitian,23
38,4.9,7.761726486394523,5.0,1,cloudy,jam,meal,motorcycle,no,metropolitian,30
34,4.9,1.4906380442411205,15.0,1,stormy,low,meal,motorcycle,no,urban,27
36,5.0,6.232341754608859,15.0,0,sunny,high,buffet,motorcycle,no,metropolitian,21
39,4.8,10.90628903651029,5.0,1,fog,medium,meal,scooter,no,metropolitian,44
23,5.0,6.210169290102755,10.0,1,stormy,medium,meal,motorcycle,no,metropolitian,16
26,4.8,20.44292976252901,10.0,1,cloudy,medium,meal,scooter,no,metropolitian,26
20,4.6,13.789066440485813,5.0,1,stormy,low,buffet,motorcycle,no,metropolitian,21
38,4.7,13.973037056670602,10.0,1,sunny,low,snack,motorcycle,no,urban,19
30,4.8,9.182882169250194,0.0,1,sunny,low,meal,scooter,no,urban,16
39,4.3,13.788581570141362,5.0,0,windy,medium,buffet,scooter,no,metropolitian,32
38,4.3,7.601245065529116,15.0,1,stormy,jam,drinks,motorcycle,yes,metropolitian,45
26,4.8,2.9372227514154003,15.0,1,fog,high,buffet,motorcycle,no,metropolitian,21
35,5.0,10.806365520889612,10.0,1,fog,jam,snack,motorcycle,yes,metropolitian,47
34,4.0,6.058874461145507,10.0,1,windy,high,meal,scooter,no,urban,32
20,4.8,10.565936169903516,10.0,0,sunny,low,drinks,motorcycle,no,metropolitian,24
39,4.6,4.537922749289298,5.0,1,sunny,jam,drinks,scooter,no,metropolitian,22
34,4.9,4.46931202175492,5.0,1,sunny,medium,snack,electric_scooter,no,metropolitian,22
33,4.6,9.326428318803535,5.0,1,cloudy,jam,snack,motorcycle,no,metropolitian,26
22,4.7,20.183481365845186,15.0,1,fog,medium,snack,motorcycle,no,metropolitian,27
39,3.9,12.161517993712033,15.0,1,sandstorms,jam,buffet,scooter,no,metropolitian,36
30,4.6,16.645616357823624,10.0,0,windy,low,snack,motorcycle,no,metropolitian,24
23,4.4,1.5204704557283455,15.0,1,stormy,low,drinks,motorcycle,no,urban,23
35,4.7,9.088005113715143,10.0,0,stormy,jam,drinks,motorcycle,no,metropolitian,27
26,3.9,1.5299884479314707,5.0,1,sunny,high,buffet,motorcycle,yes,urban,49
38,4.7,10.86627754255923,15.0,1,fog,jam,buffet,scooter,no,metropolitian,40
24,4.6,19.396008631752736,15.0,1,stormy,jam,meal,scooter,no,metropolitian,23
27,4.7,3.1210932007255985,10.0,1,cloudy,low,meal,scooter,no,metropolitian,12
20,5.0,3.145067434621583,15.0,1,fog,high,buffet,scooter,no,metropolitian,26
37,5.0,20.181186875221297,15.0,2,fog,jam,snack,motorcycle,yes,metropolitian,46
22,4.9,12.580267822400963,15.0,0,sunny,medium,meal,motorcycle,no,urban,25
39,4.6,3.1090734109469933,5.0,1,stormy,low,drinks,electric_scooter,no,metropolitian,20
28,4.9,13.680987399157162,5.0,1,windy,medium,buffet,motorcycle,no,metropolitian,26
21,4.9,7.460848120367809,5.0,0,cloudy,jam,meal,motorcycle,no,urban,22
20,4.9,6.05884411746293,15.0,1,sunny,high,buffet,electric_scooter,no,metropolitian,17
27,5.0,8.937919334801594,5.0,1,cloudy,medium,buffet,scooter,no,metropolitian,17
22,5.0,1.5581369822072066,5.0,0,sunny,low,drinks,scooter,no,metropolitian,17
21,5.0,7.648690101362526,5.0,1,fog,jam,drinks,motorcycle,no,urban,34
33,4.7,12.160999124282084,5.0,1,sandstorms,jam,drinks,motorcycle,yes,metropolitian,46
30,4.9,1.5125654463644047,5.0,1,cloudy,low,meal,motorcycle,no,urban,22
24,4.5,16.606416161294955,5.0,0,sandstorms,low,snack,motorcycle,no,metropolitian,17
27,4.6,10.724189700859583,10.0,1,cloudy,jam,meal,motorcycle,no,metropolitian,43
39,4.5,19.917359352866203,15.0,0,cloudy,jam,meal,motorcycle,yes,metropolitian,51
31,4.8,4.6741517745550425,5.0,1,stormy,jam,snack,electric_scooter,no,metropolitian,27
32,4.9,9.076358225887674,15.0,0,fog,jam,meal,motorcycle,no,metropolitian,28
36,4.6,9.060372371427242,10.0,1,sandstorms,medium,buffet,electric_scooter,no,metropolitian,31
35,4.6,17.097651549864548,15.0,1,sunny,medium,buffet,motorcycle,no,urban,30
34,4.8,12.42075005031367,5.0,1,stormy,medium,drinks,scooter,no,metropolitian,21
30,5.0,6.232139486668102,5.0,1,fog,high,meal,motorcycle,no,urban,31
22,4.6,19.975696041451314,5.0,0,sunny,low,meal,motorcycle,no,metropolitian,29
35,4.9,9.076358225887674,15.0,1,sunny,medium,buffet,scooter,no,metropolitian,21
29,4.6,10.588906536688087,0.0,0,windy,low,meal,scooter,no,metropolitian,12
33,5.0,12.580267822400963,10.0,1,fog,medium,drinks,scooter,no,metropolitian,33
38,4.9,19.884989093916975,15.0,2,windy,jam,meal,motorcycle,yes,metropolitian,51
23,4.7,9.326651352175272,15.0,1,sandstorms,jam,snack,electric_scooter,no,metropolitian,12
27,4.8,14.15280068944862,15.0,1,windy,jam,snack,electric_scooter,no,metropolitian,26
39,4.9,7.649724402449684,15.0,1,sunny,jam,buffet,motorcycle,no,metropolitian,23
32,4.7,9.435201537430714,5.0,1,stormy,jam,drinks,motorcycle,no,metropolitian,36
21,4.6,10.880905305082543,15.0,1,windy,medium,buffet,scooter,no,urban,26
33,4.8,5.9528620675053885,15.0,0,cloudy,medium,meal,scooter,no,metropolitian,17
20,4.2,17.137879924186517,5.0,1,fog,medium,drinks,scooter,no,metropolitian,32
21,4.5,19.97462742500737,15.0,1,stormy,medium,snack,scooter,no,metropolitian,21
30,4.8,6.242483180719672,5.0,1,fog,high,buffet,motorcycle,no,metropolitian,27
32,4.8,9.220397882984718,15.0,1,windy,low,snack,motorcycle,no,metropolitian,26
24,4.6,1.4981529749942657,15.0,0,windy,high,snack,motorcycle,no,urban,15
35,4.9,7.600990561376191,5.0,0,sandstorms,medium,meal,electric_scooter,no,urban,29
30,3.8,16.903050893204163,10.0,0,fog,low,drinks,scooter,no,metropolitian,31
34,4.4,16.903843893839564,5.0,0,windy,jam,snack,scooter,no,metropolitian,44
38,4.9,1.4898423067405666,15.0,0,sunny,low,buffet,motorcycle,no,metropolitian,19
34,4.7,19.36338289365832,15.0,2,fog,jam,drinks,motorcycle,yes,metropolitian,42
38,4.9,19.65875217196504,15.0,1,sandstorms,jam,snack,scooter,no,metropolitian,30
28,4.7,6.218076509100711,15.0,0,cloudy,medium,drinks,motorcycle,no,metropolitian,25
32,4.5,12.292848945038811,0.0,0,sunny,low,meal,scooter,no,urban,15
36,4.7,13.972751063504559,15.0,2,cloudy,medium,snack,motorcycle,no,metropolitian,40
20,4.8,16.72115728076054,5.0,1,fog,jam,snack,motorcycle,no,metropolitian,35
34,5.0,4.663344843093785,5.0,1,cloudy,medium,buffet,scooter,no,metropolitian,15
25,4.0,3.0408160982095778,15.0,1,windy,low,snack,motorcycle,no,urban,27
36,4.7,1.5293087736834532,10.0,1,stormy,high,meal,scooter,no,metropolitian,31
27,4.5,9.179276688028636,10.0,0,cloudy,jam,snack,motorcycle,no,metropolitian,22
39,4.4,3.1050835221086417,15.0,1,sandstorms,low,meal,motorcycle,no,metropolitian,21
28,4.4,19.688340311678566,10.0,1,windy,jam,meal,motorcycle,no,metropolitian,35
32,5.0,9.121874253616898,5.0,0,stormy,jam,drinks,motorcycle,yes,metropolitian,47
20,4.8,13.68092007746041,15.0,1,sunny,medium,buffet,motorcycle,no,metropolitian,18
38,3.8,20.207797933358158,10.0,1,cloudy,low,buffet,scooter,no,metropolitian,32
39,4.1,7.660957436559021,15.0,1,sandstorms,low,buffet,motorcycle,no,metropolitian,20
36,4.7,7.546817179242812,5.0,1,sandstorms,medium,drinks,motorcycle,no,urban,28
38,4.4,6.210946741810896,10.0,1,sandstorms,high,snack,scooter,no,metropolitian,33
35,4.3,10.683661785356074,15.0,0,windy,jam,snack,electric_scooter,no,urban,39
20,4.7,8.938588654178497,5.0,0,windy,low,snack,scooter,no,urban,11
29,4.8,11.91657558009644,10.0,1,sandstorms,jam,snack,motorcycle,no,metropolitian,15
24,4.8,19.914688541860013,5.0,1,windy,jam,drinks,motorcycle,no,metropolitian,22
39,4.8,1.520309052937885,5.0,1,cloudy,high,meal,motorcycle,no,metropolitian,29
37,4.0,7.562478890452318,15.0,1,stormy,medium,drinks,motorcycle,no,metropolitian,31
28,4.1,1.5125746930783428,5.0,0,sandstorms,low,snack,motorcycle,no,metropolitian,27
21,4.7,6.29013467763468,5.0,0,stormy,high,snack,motorcycle,no,metropolitian,28
28,4.6,12.239035527316306,15.0,0,fog,low,meal,motorcycle,no,metropolitian,29
23,4.9,12.099096916817198,5.0,1,cloudy,medium,snack,motorcycle,no,urban,29
36,3.0,16.113171400944374,10.0,2,sunny,low,meal,motorcycle,no,metropolitian,33
28,4.7,17.074879617078196,10.0,1,stormy,jam,drinks,scooter,no,metropolitian,26
33,4.7,20.83115412650988,15.0,1,sandstorms,low,snack,motorcycle,no,urban,17
24,4.9,6.20919924806096,10.0,0,stormy,medium,drinks,motorcycle,no,metropolitian,20
34,4.7,13.990536544120216,5.0,1,windy,medium,meal,motorcycle,no,metropolitian,47
26,4.5,7.7720962407184935,5.0,1,cloudy,jam,snack,motorcycle,no,metropolitian,21
32,4.8,10.867473945951692,10.0,1,windy,low,meal,motorcycle,no,metropolitian,16
24,4.7,19.39519667428027,15.0,1,cloudy,low,buffet,motorcycle,no,metropolitian,22
23,4.7,9.315702005351538,5.0,0,stormy,low,buffet,scooter,no,metropolitian,12
28,4.6,17.098593053938863,5.0,1,cloudy,jam,buffet,scooter,no,metropolitian,34
31,4.6,12.434913132379245,5.0,0,windy,medium,snack,scooter,no,urban,22
34,4.7,10.255192722113202,15.0,2,stormy,medium,meal,motorcycle,no,metropolitian,39
36,4.8,1.5526813140972442,10.0,1,fog,low,meal,scooter,no,metropolitian,16
20,4.6,4.66364460686909,10.0,0,cloudy,medium,meal,motorcycle,no,metropolitian,28
33,4.2,12.435238152054547,15.0,1,stormy,jam,drinks,electric_scooter,no,urban,44
29,5.0,12.580267822400963,5.0,0,fog,low,buffet,motorcycle,no,metropolitian,24
20,4.7,1.5147941817694572,15.0,1,sunny,high,meal,motorcycle,no,metropolitian,16
36,4.8,20.851557402660557,15.0,1,sandstorms,low,buffet,scooter,no,metropolitian,20
36,4.6,16.600272418856072,15.0,0,fog,low,meal,electric_scooter,no,metropolitian,25
29,4.9,16.38598063528554,10.0,1,sandstorms,low,drinks,motorcycle,no,metropolitian,14
30,4.0,6.050438648835732,15.0,0,cloudy,high,buffet,electric_scooter,no,metropolitian,39
32,4.9,13.989695713800396,5.0,0,windy,low,meal,scooter,no,metropolitian,22
38,4.5,16.63541627418215,15.0,0,sandstorms,low,snack,scooter,no,metropolitian,16
27,4.8,20.178100872931342,15.0,1,sunny,jam,meal,motorcycle,no,urban,14
34,4.6,19.362561679297382,15.0,1,windy,jam,snack,motorcycle,no,urban,47
23,5.0,13.406473968860336,10.0,1,windy,jam,snack,motorcycle,no,metropolitian,18
20,4.9,9.07484893630857,5.0,1,sunny,low,meal,motorcycle,no,metropolitian,15
20,4.6,6.29013467763468,10.0,1,stormy,medium,snack,motorcycle,no,metropolitian,15
33,4.7,7.562333809640329,5.0,1,sandstorms,low,meal,scooter,no,urban,21
35,4.6,1.529743511582863,15.0,1,cloudy,low,buffet,motorcycle,no,metropolitian,19
29,4.1,4.544215521132343,15.0,1,sunny,jam,drinks,motorcycle,no,metropolitian,42
32,4.7,10.867232952679457,10.0,1,sunny,low,meal,electric_scooter,no,metropolitian,16
30,4.2,13.405500819756533,5.0,1,sunny,jam,snack,scooter,no,urban,31
24,5.0,4.590769055748738,5.0,1,cloudy,low,meal,motorcycle,no,metropolitian,24
20,4.6,4.589965403039351,10.0,1,cloudy,medium,snack,motorcycle,no,urban,16
27,4.7,9.31563208704705,5.0,1,cloudy,jam,snack,motorcycle,no,metropolitian,29
28,4.3,6.050486021641428,10.0,0,sunny,high,meal,motorcycle,no,metropolitian,50
35,4.9,12.419634114062013,15.0,0,sandstorms,low,meal,motorcycle,no,metropolitian,22
26,4.7,1.489777721651655,5.0,0,sunny,high,buffet,scooter,no,metropolitian,17
36,4.6,13.788581570141362,10.0,1,cloudy,jam,meal,motorcycle,no,metropolitian,46
39,3.9,13.97121661678327,5.0,1,fog,low,drinks,motorcycle,no,metropolitian,38
30,5.0,1.5125976112065025,5.0,1,sunny,low,drinks,scooter,no,metropolitian,19
24,4.7,20.176709024393567,0.0,0,cloudy,low,meal,motorcycle,no,urban,21
24,4.9,12.419724873245404,15.0,1,stormy,medium,snack,scooter,no,metropolitian,17
27,4.9,3.121088297487764,5.0,1,fog,low,meal,motorcycle,no,metropolitian,23
27,4.6,20.178100872931342,5.0,1,sandstorms,medium,drinks,scooter,no,urban,28
30,4.9,10.756273454297123,15.0,1,stormy,low,drinks,scooter,no,metropolitian,21
26,4.7,13.789707457540985,15.0,1,stormy,medium,buffet,motorcycle,no,metropolitian,36
22,4.5,9.363987776579894,5.0,1,windy,jam,buffet,motorcycle,no,metropolitian,26
28,4.7,7.600983953739401,15.0,0,windy,jam,buffet,motorcycle,no,metropolitian,29
27,5.0,17.13749142638821,5.0,1,sandstorms,medium,meal,motorcycle,no,metropolitian,18
24,4.8,9.121350389794664,15.0,0,sunny,medium,drinks,motorcycle,no,urban,16
32,4.8,12.257021346006622,0.0,1,sandstorms,low,meal,scooter,no,metropolitian,20
31,4.8,4.537394871786294,5.0,0,fog,jam,meal,motorcycle,no,urban,27
26,4.6,17.29786575291325,15.0,0,sandstorms,low,buffet,motorcycle,no,metropolitian,17
23,4.5,9.059804963936873,5.0,1,stormy,medium,snack,motorcycle,no,metropolitian,20
34,4.6,17.29786575291325,5.0,2,cloudy,jam,buffet,scooter,no,metropolitian,42
28,4.9,10.906470984869689,10.0,1,cloudy,low,drinks,motorcycle,no,urban,29
29,4.7,12.099354574706966,10.0,0,windy,jam,drinks,scooter,no,metropolitian,23
27,4.5,3.105492716560946,10.0,1,sandstorms,high,buffet,motorcycle,no,metropolitian,27
34,4.9,1.4883285022949022,10.0,0,sunny,low,drinks,scooter,no,urban,19
37,5.0,7.601876617115989,10.0,0,windy,jam,buffet,scooter,no,metropolitian,33
31,4.6,3.1162419915691593,5.0,1,fog,high,snack,motorcycle,no,metropolitian,26
36,5.0,7.683782781592616,5.0,1,sunny,low,drinks,motorcycle,no,metropolitian,17
27,4.9,11.90486548713048,15.0,1,windy,jam,snack,motorcycle,no,metropolitian,26
21,4.8,9.314115494737472,10.0,0,fog,medium,buffet,motorcycle,no,urban,13
36,4.0,10.586595268060286,15.0,1,stormy,jam,meal,motorcycle,no,metropolitian,46
36,4.5,9.121425981981247,5.0,1,fog,medium,snack,scooter,no,metropolitian,15
26,4.6,7.683740930982763,15.0,1,windy,jam,meal,scooter,no,urban,23
23,4.8,9.220397882984718,10.0,1,fog,jam,buffet,motorcycle,no,urban,29
23,4.6,16.65990378949706,5.0,1,stormy,jam,drinks,motorcycle,no,urban,27
37,4.3,4.590648124312415,10.0,0,sandstorms,jam,drinks,scooter,no,metropolitian,34
34,5.0,10.90628903651029,15.0,1,sandstorms,medium,buffet,motorcycle,no,urban,22
22,4.7,8.937863682516157,15.0,0,stormy,jam,meal,scooter,no,metropolitian,20
37,4.8,4.657672650623545,10.0,1,sandstorms,low,drinks,motorcycle,no,metropolitian,22
38,3.7,13.973142050149699,10.0,1,sandstorms,jam,buffet,scooter,no,metropolitian,44
36,5.0,9.192290417405088,15.0,1,cloudy,jam,drinks,motorcycle,no,metropolitian,31
33,4.6,4.578992412219793,15.0,1,sunny,jam,meal,motorcycle,no,urban,18
35,4.9,9.313017158714828,15.0,1,stormy,jam,buffet,scooter,no,metropolitian,29
37,4.9,10.586888296813116,10.0,1,sunny,low,buffet,electric_scooter,no,metropolitian,19
21,4.5,2.9794951426843785,5.0,0,cloudy,low,buffet,electric_scooter,no,metropolitian,18
35,4.4,6.050084991996258,15.0,1,stormy,high,snack,motorcycle,no,metropolitian,45
34,4.9,13.989512471854459,10.0,2,cloudy,jam,meal,motorcycle,no,metropolitian,44
21,5.0,12.256321133212229,5.0,1,sunny,medium,buffet,motorcycle,no,metropolitian,15
29,4.8,12.418981672303648,10.0,2,cloudy,jam,meal,motorcycle,no,metropolitian,43
32,4.5,1.5147814055665174,10.0,1,fog,low,drinks,motorcycle,no,metropolitian,19
37,4.2,5.959019072169318,15.0,2,fog,high,drinks,motorcycle,no,urban,33
32,3.7,19.76218981785925,5.0,1,stormy,medium,drinks,scooter,no,urban,35
36,5.0,10.564405615161895,15.0,1,cloudy,low,snack,motorcycle,no,metropolitian,43
35,4.6,11.719793996060906,15.0,1,stormy,jam,drinks,scooter,no,metropolitian,29
39,4.2,7.772039544673178,10.0,1,stormy,low,snack,motorcycle,no,metropolitian,34
33,3.9,16.849904095492622,10.0,1,cloudy,low,drinks,motorcycle,no,metropolitian,35
39,5.0,9.17785559642758,10.0,1,fog,jam,snack,electric_scooter,no,metropolitian,39
26,4.7,13.428041978466275,15.0,0,windy,jam,snack,motorcycle,no,urban,24
28,4.9,7.546670729116101,5.0,1,windy,medium,drinks,motorcycle,no,metropolitian,14
38,5.0,13.406506203190967,15.0,2,cloudy,medium,snack,scooter,no,metropolitian,42
38,3.4,16.636808584025776,0.0,1,sunny,low,meal,motorcycle,no,metropolitian,34
25,4.8,1.5100862762865221,15.0,0,windy,low,drinks,motorcycle,no,urban,11
23,4.9,10.5864846162781,5.0,1,fog,jam,drinks,scooter,yes,metropolitian,42
32,4.9,16.381598593369365,5.0,0,sunny,jam,drinks,scooter,no,metropolitian,19
20,5.0,4.610254758948449,5.0,0,sunny,medium,snack,electric_scooter,no,metropolitian,15
39,4.8,6.210589610314177,10.0,0,sunny,high,buffet,motorcycle,no,urban,18
28,4.9,12.580267822400963,15.0,1,sandstorms,medium,drinks,scooter,no,metropolitian,18
36,4.7,12.418981672303648,10.0,1,sunny,medium,drinks,scooter,no,metropolitian,27
25,4.7,10.90598905626876,15.0,0,sandstorms,low,snack,scooter,no,metropolitian,19
36,4.0,9.22058182647967,5.0,1,sandstorms,jam,buffet,motorcycle,no,metropolitian,32
33,4.1,14.022268860182423,5.0,3,stormy,jam,drinks,motorcycle,no,metropolitian,54
26,4.6,9.178296996538572,5.0,1,sunny,jam,snack,scooter,no,urban,14
37,4.5,7.447061074885405,10.0,0,fog,jam,drinks,scooter,no,urban,28
35,4.2,10.427571382480686,15.0,2,cloudy,low,drinks,scooter,no,metropolitian,39
30,4.9,19.976746466954737,10.0,1,cloudy,jam,snack,motorcycle,no,metropolitian,38
24,4.6,20.44292976252901,10.0,1,windy,medium,drinks,motorcycle,no,urban,25
38,4.8,14.021756535050493,10.0,1,fog,jam,meal,scooter,no,metropolitian,35
34,4.8,7.790237052802913,15.0,1,stormy,low,snack,scooter,no,metropolitian,29
32,4.9,12.100079055614344,5.0,1,sunny,jam,drinks,motorcycle,no,metropolitian,26
30,4.7,13.762097103297643,15.0,1,sunny,jam,meal,scooter,no,metropolitian,25
27,4.2,3.1162385581768866,5.0,0,windy,low,meal,motorcycle,no,urban,17
22,4.6,20.44292976252901,15.0,1,sandstorms,medium,snack,scooter,no,metropolitian,15
23,4.1,17.074256778794595,15.0,0,cloudy,medium,buffet,motorcycle,no,metropolitian,32
33,3.8,16.384366809227615,5.0,1,sandstorms,medium,meal,motorcycle,no,metropolitian,38
34,4.6,19.915971082561146,15.0,1,fog,low,buffet,motorcycle,no,metropolitian,38
34,5.0,19.618645096414927,15.0,1,sandstorms,low,meal,motorcycle,no,metropolitian,27
34,4.7,10.817079414296114,5.0,1,sunny,jam,drinks,motorcycle,no,metropolitian,20
36,4.1,16.384574278446483,5.0,0,cloudy,jam,buffet,scooter,no,urban,36
34,4.3,5.958759869151131,10.0,2,cloudy,high,meal,motorcycle,no,metropolitian,33
29,4.7,9.08018733194538,5.0,0,fog,low,drinks,scooter,no,metropolitian,18
22,4.9,8.93778311563518,15.0,1,sunny,low,meal,motorcycle,no,metropolitian,23
33,4.8,10.426910834184746,5.0,1,fog,jam,meal,motorcycle,no,urban,45
29,4.5,9.314115494737472,10.0,0,windy,low,snack,electric_scooter,no,metropolitian,13
32,3.9,13.82927367256702,5.0,1,stormy,jam,meal,motorcycle,no,metropolitian,43
36,4.8,3.105369890908668,10.0,1,sunny,low,meal,scooter,no,urban,15
25,4.5,10.880991591395228,15.0,0,fog,jam,drinks,motorcycle,no,metropolitian,48
28,4.9,2.9961369047359456,5.0,0,stormy,low,buffet,scooter,no,metropolitian,10
24,5.0,19.88431857497891,15.0,0,stormy,jam,meal,motorcycle,no,metropolitian,29
28,5.0,4.395412963628291,5.0,0,stormy,jam,buffet,motorcycle,no,metropolitian,11
38,4.6,3.0528213653155487,10.0,1,windy,low,snack,motorcycle,no,metropolitian,23
37,5.0,1.532229188735096,5.0,0,stormy,high,drinks,motorcycle,yes,metropolitian,43
24,4.8,6.2323920207909005,5.0,0,stormy,medium,buffet,motorcycle,no,urban,13
34,4.6,7.8626681674103684,5.0,1,fog,medium,meal,electric_scooter,no,metropolitian,18
26,4.6,10.865464603780389,5.0,0,sandstorms,medium,drinks,motorcycle,no,metropolitian,23
36,4.6,3.073782598017619,5.0,1,windy,low,snack,motorcycle,no,metropolitian,26
21,4.5,10.923392843668251,15.0,1,cloudy,low,snack,scooter,no,metropolitian,29
29,4.5,20.183799025948787,15.0,0,sandstorms,jam,drinks,scooter,no,urban,23
24,4.7,12.580267822400963,5.0,0,sunny,jam,drinks,motorcycle,no,urban,12
32,4.7,7.573442055128481,5.0,1,cloudy,jam,buffet,motorcycle,no,metropolitian,27
33,4.1,6.210106489026998,5.0,1,windy,high,drinks,scooter,no,urban,34
28,4.9,11.916757259074618,5.0,1,sandstorms,medium,snack,scooter,no,urban,23
37,3.8,12.116939023592712,10.0,1,sandstorms,jam,snack,scooter,yes,metropolitian,43
37,4.1,4.561267998364189,10.0,1,fog,jam,meal,scooter,no,metropolitian,34
28,4.7,16.606416161294955,15.0,0,stormy,medium,drinks,motorcycle,no,metropolitian,20
26,4.3,13.969878141806623,5.0,1,fog,jam,drinks,motorcycle,no,metropolitian,37
21,4.7,3.0188687420087144,10.0,1,stormy,low,drinks,motorcycle,no,urban,14
27,4.6,17.16536125639379,15.0,1,windy,jam,buffet,scooter,no,metropolitian,19
31,4.8,9.121044921629522,5.0,1,windy,medium,snack,motorcycle,no,metropolitian,34
28,4.9,5.958808071070684,10.0,1,sandstorms,medium,buffet,scooter,no,metropolitian,22
31,4.8,3.145067434621583,10.0,0,sunny,high,snack,motorcycle,no,metropolitian,18
22,4.5,6.050551152462876,15.0,0,cloudy,high,drinks,motorcycle,no,metropolitian,25
36,4.9,7.563061700786155,15.0,1,sunny,medium,buffet,motorcycle,no,metropolitian,17
36,4.9,5.962202685727718,10.0,1,sunny,medium,snack,motorcycle,no,urban,27
33,4.2,10.86627754255923,5.0,1,stormy,jam,snack,motorcycle,yes,metropolitian,47
32,4.1,13.97121661678327,5.0,1,windy,jam,buffet,scooter,no,metropolitian,33
20,4.7,4.717601092054723,15.0,1,fog,medium,snack,scooter,no,metropolitian,11
39,4.6,9.19151681625338,15.0,0,stormy,medium,snack,electric_scooter,no,metropolitian,34
33,4.9,20.25510293833981,10.0,1,sunny,jam,buffet,electric_scooter,no,metropolitian,27
